id,name
ITEM_0F4,????????
ITEM_0F5,????????
ITEM_0F6,????????
ITEM_0F7,????????
ITEM_0F8,????????
ITEM_0F9,????????
ITEM_0FA,????????
ITEM_0FB,????????
ITEM_0FC,????????
ITEM_0FD,????????
ITEM_RED_SCARF,FOUL. ROUGE
ITEM_BLUE_SCARF,FOUL. BLEU
ITEM_PINK_SCARF,FOUL. ROSE
ITEM_GREEN_SCARF,FOUL. VERT
ITEM_YELLOW_SCARF,FOUL. JAUNE
ITEM_MACH_BIKE,VELO COURSE
ITEM_COIN_CASE,BOITE JETONS
ITEM_ITEMFINDER,CHERCH'OBJET
ITEM_OLD_ROD,CANNE
ITEM_GOOD_ROD,SUPER CANNE
ITEM_SUPER_ROD,MEGA CANNE
ITEM_SS_TICKET,PASSE BATEAU
ITEM_CONTEST_PASS,PASSECONCOUR
ITEM_10B,????????
ITEM_SQUIRT_BOTTLE,SEAU WAILMER
ITEM_DEVON_GOODS,PACK DEVON
ITEM_SOOT_SACK,SAC A SUIE
ITEM_BASEMENT_KEY,CLE SOUS-SOL
ITEM_ACRO_BIKE,VELO CROSS
ITEM_POKEBLOCK_CASE,BOÎTE {POKEBLOCK}
ITEM_LETTER,LETTRE
ITEM_EON_TICKET,PASSE EON
ITEM_RED_ORB,ORBE ROUGE
ITEM_BLUE_ORB,ORBE BLEU
ITEM_SCANNER,SCANNER
ITEM_GO_GOGGLES,LUNET. SABLE
ITEM_METEORITE,METEORITE
ITEM_ROOM_1_KEY,CLE SALLE 1
ITEM_ROOM_2_KEY,CLE SALLE 2
ITEM_ROOM_4_KEY,CLE SALLE 4
ITEM_ROOM_6_KEY,CLE SALLE 6
ITEM_STORAGE_KEY,CLE STOCKAGE
ITEM_ROOT_FOSSIL,FOSS. RACINE
ITEM_CLAW_FOSSIL,FOSS. GRIFFE
ITEM_DEVON_SCOPE,DEVON SCOPE
ITEM_TM_FOCUS_PUNCH,TM01
ITEM_TM_DRAGON_CLAW,TM02
ITEM_TM_WATER_PULSE,TM03
ITEM_TM_CALM_MIND,TM04
ITEM_TM_ROAR,TM05
ITEM_TM_TOXIC,TM06
ITEM_TM_HAIL,TM07
ITEM_TM_BULK_UP,TM08
ITEM_TM_BULLET_SEED,TM09
ITEM_TM_HIDDEN_POWER,TM10
ITEM_TM_SUNNY_DAY,TM11
ITEM_TM_TAUNT,TM12
ITEM_TM_ICE_BEAM,TM13
ITEM_TM_BLIZZARD,TM14
ITEM_TM_HYPER_BEAM,TM15
ITEM_TM_LIGHT_SCREEN,TM16
ITEM_TM_PROTECT,TM17
ITEM_TM_RAIN_DANCE,TM18
ITEM_TM_GIGA_DRAIN,TM19
ITEM_TM_SAFEGUARD,TM20
ITEM_TM_FRUSTRATION,TM21
ITEM_TM_SOLAR_BEAM,TM22
ITEM_TM_IRON_TAIL,TM23
ITEM_TM_THUNDERBOLT,TM24
ITEM_TM_THUNDER,TM25
ITEM_TM_EARTHQUAKE,TM26
ITEM_TM_RETURN,TM27
ITEM_TM_DIG,TM28
ITEM_TM_PSYCHIC,TM29
ITEM_TM_SHADOW_BALL,TM30
ITEM_TM_BRICK_BREAK,TM31
ITEM_TM_DOUBLE_TEAM,TM32
ITEM_TM_REFLECT,TM33
ITEM_TM_SHOCK_WAVE,TM34
ITEM_TM_FLAMETHROWER,TM35
ITEM_TM_SLUDGE_BOMB,TM36
ITEM_TM_SANDSTORM,TM37
ITEM_TM_FIRE_BLAST,TM38
ITEM_TM_ROCK_TOMB,TM39
ITEM_TM_AERIAL_ACE,TM40
ITEM_TM_TORMENT,TM41
ITEM_TM_FACADE,TM42
ITEM_TM_SECRET_POWER,TM43
ITEM_TM_REST,TM44
ITEM_TM_ATTRACT,TM45
ITEM_TM_THIEF,TM46
ITEM_TM_STEEL_WING,TM47
ITEM_TM_SKILL_SWAP,TM48
ITEM_TM_SNATCH,TM49
ITEM_TM_OVERHEAT,TM50
ITEM_HM_CUT,HM01
ITEM_HM_FLY,HM02
ITEM_HM_SURF,HM03
ITEM_HM_STRENGTH,HM04
ITEM_HM_FLASH,HM05
ITEM_HM_ROCK_SMASH,HM06
ITEM_HM_WATERFALL,HM07
ITEM_HM_WHIRLPOOL,HM08
ITEM_15B,????????
ITEM_15C,????????
ITEM_OAKS_PARCEL,COLIS CHEN
ITEM_POKE_FLUTE,POKéFLUTE
ITEM_SECRET_KEY,CLE SECRETE
ITEM_BIKE_VOUCHER,BON COMMANDE
ITEM_GOLD_TEETH,DENT D'OR
ITEM_OLD_AMBER,AMBRE
ITEM_CARD_KEY,CARTE MAGN.
ITEM_LIFT_KEY,CLE ASC.
ITEM_HELIX_FOSSIL,NAUTILE
ITEM_DOME_FOSSIL,FOSSILE DOME
ITEM_SILPH_SCOPE,SCOPE SYLPHE
ITEM_BICYCLE,BICYCLETTE
ITEM_TOWN_MAP,CARTE
ITEM_VS_SEEKER,CHERCHE VS
ITEM_FAME_CHECKER,MEMORYDEX
ITEM_TM_CASE,BOITE CT
ITEM_BERRY_POUCH,SAC A BAIES
ITEM_TEACHY_TV,TV ABC
ITEM_TRI_PASS,TRI-PASSE
ITEM_RAINBOW_PASS,PASSE PRISME
ITEM_TEA,THE
ITEM_MYSTIC_TICKET,TICKETMYSTIK
ITEM_AURORA_TICKET,TICKETAURORA
ITEM_POWDER_JAR,POT POUDRE
ITEM_RUBY,RUBIS
ITEM_SAPPHIRE,SAPHIR
ITEM_MAGMA_EMBLEM,SCEAU MAGMA
ITEM_OLD_SEA_MAP,VIEILLECARTE
ITEM_ADAMANT_MINT,MENTHE RIGIDE
ITEM_BOLD_MINT,MENTHE ASSURÉE
ITEM_BRAVE_MINT,MENTHE BRAVE
ITEM_CALM_MINT,MENTHE CALME
ITEM_CAREFUL_MINT,MENTHE PRUDENTE
ITEM_GENTLE_MINT,MENTHE DOUCE
ITEM_HASTY_MINT,MENTHE PRÉCIPITÉE
ITEM_IMPISH_MINT,MENTHE MALINE
ITEM_JOLLY_MINT,MENTHE JOYEUSE
ITEM_LAX_MINT,MENTHE LÂCHE
ITEM_LONELY_MINT,MENTHE SOLITAIRE
ITEM_MILD_MINT,MENTHE DOUCE
ITEM_MODEST_MINT,MENTHE MODESTE
ITEM_NAIVE_MINT,MENTHE NAÏVE
ITEM_NAUGHTY_MINT,MENTHE COQUINE
ITEM_QUIET_MINT,MENTHE DISCRÈTE
ITEM_RASH_MINT,MENTHE FOUILLEUSE
ITEM_RELAXED_MINT,MENTHE DÉTENDUE
ITEM_SASSY_MINT,MENTHE MALPOLIE
ITEM_SERIOUS_MINT,MENTHE SÉRIEUSE
ITEM_TIMID_MINT,MENTHE TIMIDE
